n,d,pval,test
10,1,0.974025974025974,LjungBox
10,1,0.42957042957042957,LjungBox
10,1,0.2987012987012987,LjungBox
10,1,0.5444555444555444,LjungBox
10,1,0.6323676323676324,LjungBox
10,1,0.15784215784215785,LjungBox
10,1,0.012987012987012988,LjungBox
10,1,0.7352647352647352,LjungBox
10,1,0.5984015984015985,LjungBox
10,1,0.5554445554445554,LjungBox
10,1,0.3806193806193806,LjungBox
10,1,0.48151848151848153,LjungBox
10,1,0.7352647352647352,LjungBox
10,1,0.46553446553446554,LjungBox
10,1,0.1798201798201798,LjungBox
10,1,0.03696303696303696,LjungBox
10,1,0.6323676323676324,LjungBox
10,1,0.8571428571428571,LjungBox
10,1,0.4075924075924076,LjungBox
10,1,0.5734265734265734,LjungBox
10,1,0.7662337662337663,LjungBox
10,1,0.029970029970029972,LjungBox
10,1,0.22577422577422576,LjungBox
10,1,0.995004995004995,LjungBox
10,1,0.9760239760239761,LjungBox
10,1,0.061938061938061936,LjungBox
10,1,0.7702297702297702,LjungBox
10,1,0.8891108891108891,LjungBox
10,1,0.8351648351648352,LjungBox
10,1,0.6483516483516484,LjungBox
10,1,0.42957042957042957,LjungBox
10,1,0.4355644355644356,LjungBox
10,1,0.8741258741258742,LjungBox
10,1,0.47652347652347654,LjungBox
10,1,0.6903096903096904,LjungBox
10,1,0.07992007992007992,LjungBox
10,1,0.24575424575424576,LjungBox
10,1,0.3036963036963037,LjungBox
10,1,0.7702297702297702,LjungBox
10,1,0.4065934065934066,LjungBox
10,1,0.7052947052947053,LjungBox
10,1,0.5054945054945055,LjungBox
10,1,0.22677322677322678,LjungBox
10,1,0.13386613386613386,LjungBox
10,1,0.8241758241758241,LjungBox
10,1,0.24275724275724275,LjungBox
10,1,0.5064935064935064,LjungBox
10,1,0.7162837162837162,LjungBox
10,1,0.17882117882117882,LjungBox
10,1,0.7822177822177823,LjungBox
10,1,0.5744255744255744,LjungBox
10,1,0.6963036963036963,LjungBox
10,1,0.33666333666333664,LjungBox
10,1,0.14085914085914086,LjungBox
10,1,0.3436563436563437,LjungBox
10,1,0.14485514485514486,LjungBox
10,1,0.19480519480519481,LjungBox
10,1,0.8351648351648352,LjungBox
10,1,0.6063936063936064,LjungBox
10,1,0.98001998001998,LjungBox
10,1,0.9760239760239761,LjungBox
10,1,0.7932067932067932,LjungBox
10,1,0.2937062937062937,LjungBox
10,1,0.7692307692307693,LjungBox
10,1,0.7992007992007992,LjungBox
10,1,0.7102897102897103,LjungBox
10,1,0.5334665334665335,LjungBox
10,1,0.974025974025974,LjungBox
10,1,0.13586413586413587,LjungBox
10,1,0.6563436563436563,LjungBox
10,1,0.978021978021978,LjungBox
10,1,0.7262737262737263,LjungBox
10,1,0.21478521478521478,LjungBox
10,1,0.43356643356643354,LjungBox
10,1,0.8361638361638362,LjungBox
10,1,0.008991008991008992,LjungBox
10,1,0.41058941058941056,LjungBox
10,1,0.5094905094905094,LjungBox
10,1,0.8801198801198801,LjungBox
10,1,0.5824175824175825,LjungBox
10,1,0.0969030969030969,LjungBox
10,1,0.34265734265734266,LjungBox
10,1,0.42357642357642356,LjungBox
10,1,0.6013986013986014,LjungBox
10,1,0.11988011988011989,LjungBox
10,1,0.09490509490509491,LjungBox
10,1,0.7712287712287712,LjungBox
10,1,0.8221778221778222,LjungBox
10,1,0.8651348651348651,LjungBox
10,1,0.4245754245754246,LjungBox
10,1,0.7032967032967034,LjungBox
10,1,0.055944055944055944,LjungBox
10,1,0.15484515484515485,LjungBox
10,1,0.9560439560439561,LjungBox
10,1,0.9790209790209791,LjungBox
10,1,0.15084915084915085,LjungBox
10,1,0.25374625374625376,LjungBox
10,1,0.23976023976023977,LjungBox
10,1,0.06593406593406594,LjungBox
10,1,0.002997002997002997,LjungBox
10,1,0.7242757242757243,LjungBox
10,1,0.952047952047952,LjungBox
10,1,0.4565434565434565,LjungBox
10,1,0.15784215784215785,LjungBox
10,1,0.07992007992007992,LjungBox
10,1,0.07092907092907093,LjungBox
10,1,0.23376623376623376,LjungBox
10,1,0.09490509490509491,LjungBox
10,1,0.24775224775224775,LjungBox
10,1,0.19480519480519481,LjungBox
10,1,0.9660339660339661,LjungBox
10,1,0.8001998001998002,LjungBox
10,1,0.012987012987012988,LjungBox
10,1,0.1038961038961039,LjungBox
10,1,0.014985014985014986,LjungBox
10,1,0.7982017982017982,LjungBox
10,1,0.17782217782217782,LjungBox
10,1,0.9180819180819181,LjungBox
10,1,0.07392607392607392,LjungBox
10,1,0.3996003996003996,LjungBox
10,1,0.6383616383616384,LjungBox
10,1,0.17782217782217782,LjungBox
10,1,0.5304695304695305,LjungBox
10,1,0.7592407592407593,LjungBox
10,1,0.5334665334665335,LjungBox
10,1,0.8481518481518482,LjungBox
10,1,0.3076923076923077,LjungBox
10,1,0.6023976023976024,LjungBox
10,1,0.7992007992007992,LjungBox
10,1,0.04395604395604396,LjungBox
10,1,0.15884115884115885,LjungBox
10,1,0.6213786213786214,LjungBox
10,1,0.951048951048951,LjungBox
10,1,0.2917082917082917,LjungBox
10,1,0.7852147852147852,LjungBox
10,1,0.5594405594405595,LjungBox
10,1,0.42657342657342656,LjungBox
10,1,0.7882117882117882,LjungBox
10,1,0.6283716283716284,LjungBox
10,1,0.46553446553446554,LjungBox
10,1,0.5794205794205795,LjungBox
10,1,0.13586413586413587,LjungBox
10,1,0.6943056943056943,LjungBox
10,1,0.5184815184815185,LjungBox
10,1,0.5524475524475524,LjungBox
10,1,0.7602397602397603,LjungBox
10,1,0.8431568431568431,LjungBox
10,1,0.7132867132867133,LjungBox
10,1,0.7072927072927073,LjungBox
10,1,0.1848151848151848,LjungBox
10,1,0.48951048951048953,LjungBox
10,1,0.8481518481518482,LjungBox
10,1,0.33166833166833165,LjungBox
10,1,0.3106893106893107,LjungBox
10,1,0.2647352647352647,LjungBox
10,1,0.4255744255744256,LjungBox
10,1,0.08591408591408592,LjungBox
10,1,0.5234765234765235,LjungBox
10,1,0.4865134865134865,LjungBox
10,1,0.8491508491508492,LjungBox
10,1,0.3356643356643357,LjungBox
10,1,0.0959040959040959,LjungBox
10,1,0.28471528471528473,LjungBox
10,1,0.36563436563436563,LjungBox
10,1,0.053946053946053944,LjungBox
10,1,0.16683316683316685,LjungBox
10,1,0.37162837162837165,LjungBox
10,1,0.7042957042957043,LjungBox
10,1,0.7742257742257742,LjungBox
10,1,0.3016983016983017,LjungBox
10,1,0.14085914085914086,LjungBox
10,1,0.33466533466533466,LjungBox
10,1,0.3596403596403596,LjungBox
10,1,0.4165834165834166,LjungBox
10,1,0.7852147852147852,LjungBox
10,1,0.42157842157842157,LjungBox
10,1,0.5144855144855145,LjungBox
10,1,0.0969030969030969,LjungBox
10,1,0.929070929070929,LjungBox
10,1,0.8671328671328671,LjungBox
10,1,0.3386613386613387,LjungBox
10,1,0.948051948051948,LjungBox
10,1,0.20279720279720279,LjungBox
10,1,0.47652347652347654,LjungBox
10,1,0.1848151848151848,LjungBox
10,1,0.7552447552447552,LjungBox
10,1,0.7292707292707292,LjungBox
20,1,0.8331668331668332,LjungBox
20,1,0.07492507492507493,LjungBox
20,1,0.09490509490509491,LjungBox
20,1,0.33766233766233766,LjungBox
20,1,0.22077922077922077,LjungBox
20,1,0.5284715284715285,LjungBox
20,1,0.13086913086913088,LjungBox
20,1,0.6713286713286714,LjungBox
20,1,0.23876123876123875,LjungBox
20,1,0.22077922077922077,LjungBox
20,1,0.8681318681318682,LjungBox
20,1,0.001998001998001998,LjungBox
20,1,0.0939060939060939,LjungBox
20,1,0.41358641358641357,LjungBox
20,1,0.22077922077922077,LjungBox
20,1,0.03596403596403597,LjungBox
20,1,0.5624375624375625,LjungBox
20,1,0.972027972027972,LjungBox
20,1,0.3096903096903097,LjungBox
20,1,0.17282717282717283,LjungBox
20,1,0.7842157842157842,LjungBox
20,1,0.23076923076923078,LjungBox
20,1,0.7632367632367633,LjungBox
20,1,0.34665334665334663,LjungBox
20,1,0.43356643356643354,LjungBox
20,1,0.6183816183816184,LjungBox
20,1,0.8831168831168831,LjungBox
20,1,0.5254745254745254,LjungBox
20,1,0.5454545454545454,LjungBox
20,1,0.030969030969030968,LjungBox
20,1,0.3786213786213786,LjungBox
20,1,0.7002997002997003,LjungBox
20,1,0.13886113886113885,LjungBox
20,1,0.0919080919080919,LjungBox
20,1,0.07592407592407592,LjungBox
20,1,0.7082917082917083,LjungBox
20,1,0.1918081918081918,LjungBox
20,1,0.09290709290709291,LjungBox
20,1,0.41358641358641357,LjungBox
20,1,0.26173826173826176,LjungBox
20,1,0.9150849150849151,LjungBox
20,1,0.014985014985014986,LjungBox
20,1,0.33166833166833165,LjungBox
20,1,0.8161838161838162,LjungBox
20,1,0.5474525474525475,LjungBox
20,1,0.3626373626373626,LjungBox
20,1,0.1928071928071928,LjungBox
20,1,0.13086913086913088,LjungBox
20,1,0.6243756243756243,LjungBox
20,1,0.7062937062937062,LjungBox
20,1,0.9090909090909091,LjungBox
20,1,0.45354645354645357,LjungBox
20,1,0.21678321678321677,LjungBox
20,1,0.6033966033966034,LjungBox
20,1,0.08391608391608392,LjungBox
20,1,0.7142857142857143,LjungBox
20,1,0.5164835164835165,LjungBox
20,1,0.9170829170829171,LjungBox
20,1,0.5024975024975025,LjungBox
20,1,0.5074925074925075,LjungBox
20,1,0.8941058941058941,LjungBox
20,1,0.12387612387612387,LjungBox
20,1,0.5404595404595405,LjungBox
20,1,0.3756243756243756,LjungBox
20,1,0.7302697302697303,LjungBox
20,1,0.7662337662337663,LjungBox
20,1,0.17682317682317683,LjungBox
20,1,0.6233766233766234,LjungBox
20,1,0.18281718281718282,LjungBox
20,1,0.9090909090909091,LjungBox
20,1,0.7142857142857143,LjungBox
20,1,0.6623376623376623,LjungBox
20,1,0.6933066933066933,LjungBox
20,1,0.9470529470529471,LjungBox
20,1,0.7122877122877123,LjungBox
20,1,0.18081918081918083,LjungBox
20,1,0.7072927072927073,LjungBox
20,1,0.04195804195804196,LjungBox
20,1,0.11788211788211789,LjungBox
20,1,0.37162837162837165,LjungBox
20,1,0.1258741258741259,LjungBox
20,1,0.14685314685314685,LjungBox
20,1,0.7562437562437563,LjungBox
20,1,0.5874125874125874,LjungBox
20,1,0.8251748251748252,LjungBox
20,1,0.025974025974025976,LjungBox
20,1,0.3066933066933067,LjungBox
20,1,0.27372627372627373,LjungBox
20,1,0.9590409590409591,LjungBox
20,1,0.2817182817182817,LjungBox
20,1,0.04695304695304695,LjungBox
20,1,0.5654345654345654,LjungBox
20,1,0.45454545454545453,LjungBox
20,1,0.37662337662337664,LjungBox
20,1,0.26073926073926074,LjungBox
20,1,0.7582417582417582,LjungBox
20,1,0.32667332667332666,LjungBox
20,1,0.6913086913086913,LjungBox
20,1,0.4065934065934066,LjungBox
20,1,0.04695304695304695,LjungBox
20,1,0.04895104895104895,LjungBox
20,1,0.3676323676323676,LjungBox
20,1,0.36663336663336665,LjungBox
20,1,0.6983016983016983,LjungBox
20,1,0.7712287712287712,LjungBox
20,1,0.07392607392607392,LjungBox
20,1,0.5364635364635365,LjungBox
20,1,0.7832167832167832,LjungBox
20,1,0.41858141858141856,LjungBox
20,1,0.3086913086913087,LjungBox
20,1,0.35764235764235763,LjungBox
20,1,0.07192807192807193,LjungBox
20,1,0.3076923076923077,LjungBox
20,1,0.38461538461538464,LjungBox
20,1,0.38161838161838163,LjungBox
20,1,0.5044955044955045,LjungBox
20,1,0.46853146853146854,LjungBox
20,1,0.4075924075924076,LjungBox
20,1,0.8331668331668332,LjungBox
20,1,0.04995004995004995,LjungBox
20,1,0.2777222777222777,LjungBox
20,1,0.14985014985014986,LjungBox
20,1,0.15184815184815184,LjungBox
20,1,0.35264735264735264,LjungBox
20,1,0.06993006993006994,LjungBox
20,1,0.1958041958041958,LjungBox
20,1,0.07892107892107893,LjungBox
20,1,0.5294705294705294,LjungBox
20,1,0.8001998001998002,LjungBox
20,1,0.6173826173826173,LjungBox
20,1,0.5064935064935064,LjungBox
20,1,0.6443556443556444,LjungBox
20,1,0.9010989010989011,LjungBox
20,1,0.2707292707292707,LjungBox
20,1,0.004995004995004995,LjungBox
20,1,0.07692307692307693,LjungBox
20,1,0.028971028971028972,LjungBox
20,1,0.7292707292707292,LjungBox
20,1,0.11988011988011989,LjungBox
20,1,0.6843156843156843,LjungBox
20,1,0.17082917082917082,LjungBox
20,1,0.06893106893106893,LjungBox
20,1,0.8441558441558441,LjungBox
20,1,0.3906093906093906,LjungBox
20,1,0.8901098901098901,LjungBox
20,1,0.5824175824175825,LjungBox
20,1,0.9120879120879121,LjungBox
20,1,0.6213786213786214,LjungBox
20,1,0.058941058941058944,LjungBox
20,1,0.996003996003996,LjungBox
20,1,0.026973026973026972,LjungBox
20,1,0.957042957042957,LjungBox
20,1,0.9430569430569431,LjungBox
20,1,0.1038961038961039,LjungBox
20,1,0.9470529470529471,LjungBox
20,1,0.3786213786213786,LjungBox
20,1,0.5634365634365635,LjungBox
20,1,0.46053946053946054,LjungBox
20,1,0.017982017982017984,LjungBox
20,1,0.6873126873126874,LjungBox
20,1,0.4695304695304695,LjungBox
20,1,0.8281718281718282,LjungBox
20,1,0.0979020979020979,LjungBox
20,1,0.13486513486513488,LjungBox
20,1,0.36563436563436563,LjungBox
20,1,0.938061938061938,LjungBox
20,1,0.6093906093906094,LjungBox
20,1,0.989010989010989,LjungBox
20,1,0.060939060939060936,LjungBox
20,1,0.06293706293706294,LjungBox
20,1,0.3386613386613387,LjungBox
20,1,0.961038961038961,LjungBox
20,1,0.8171828171828172,LjungBox
20,1,0.8611388611388612,LjungBox
20,1,0.4515484515484515,LjungBox
20,1,0.22777222777222778,LjungBox
20,1,0.2097902097902098,LjungBox
20,1,0.8351648351648352,LjungBox
20,1,0.7992007992007992,LjungBox
20,1,0.5214785214785215,LjungBox
20,1,0.8241758241758241,LjungBox
20,1,0.7702297702297702,LjungBox
20,1,0.7432567432567433,LjungBox
20,1,0.8021978021978022,LjungBox
20,1,0.45554445554445555,LjungBox
20,1,0.48951048951048953,LjungBox
20,1,0.08691308691308691,LjungBox
20,1,0.5394605394605395,LjungBox
20,1,0.00999000999000999,LjungBox
20,1,0.9000999000999002,LjungBox
20,1,0.8051948051948052,LjungBox
20,1,0.8841158841158842,LjungBox
20,1,0.18681318681318682,LjungBox
20,1,0.05094905094905095,LjungBox
20,1,0.6533466533466533,LjungBox
20,1,0.8141858141858141,LjungBox
20,1,0.20679320679320679,LjungBox
20,1,0.14585414585414586,LjungBox
20,1,0.33766233766233766,LjungBox
20,1,0.04195804195804196,LjungBox
20,1,0.6943056943056943,LjungBox
20,1,0.8601398601398601,LjungBox
20,1,0.42157842157842157,LjungBox
20,1,0.4985014985014985,LjungBox
20,1,0.04095904095904096,LjungBox
20,1,0.5284715284715285,LjungBox
20,1,0.6333666333666333,LjungBox
20,1,0.7012987012987013,LjungBox
20,1,0.15284715284715283,LjungBox
20,1,0.6373626373626373,LjungBox
20,1,0.37662337662337664,LjungBox
20,1,0.04495504495504495,LjungBox
20,1,0.13186813186813187,LjungBox
20,1,0.9210789210789211,LjungBox
20,1,0.6033966033966034,LjungBox
20,1,0.6823176823176823,LjungBox
20,1,0.8291708291708292,LjungBox
20,1,0.5494505494505495,LjungBox
20,1,0.053946053946053944,LjungBox
20,1,0.11788211788211789,LjungBox
20,1,0.7312687312687313,LjungBox
20,1,0.7262737262737263,LjungBox
20,1,0.04195804195804196,LjungBox
20,1,0.4225774225774226,LjungBox
20,1,0.7882117882117882,LjungBox
20,1,0.6553446553446554,LjungBox
20,1,0.8691308691308691,LjungBox
20,1,0.34065934065934067,LjungBox
20,1,0.6533466533466533,LjungBox
20,1,0.8851148851148851,LjungBox
20,1,0.7312687312687313,LjungBox
20,1,0.9230769230769231,LjungBox
20,1,0.012987012987012988,LjungBox
20,1,0.4065934065934066,LjungBox
20,1,0.33966033966033965,LjungBox
20,1,0.8561438561438561,LjungBox
20,1,0.5574425574425574,LjungBox
20,1,0.9500499500499501,LjungBox
20,1,0.6543456543456544,LjungBox
20,1,0.5834165834165834,LjungBox
20,1,0.6323676323676324,LjungBox
20,1,0.41058941058941056,LjungBox
20,1,0.38161838161838163,LjungBox
20,1,0.5754245754245755,LjungBox
20,1,0.5944055944055944,LjungBox
20,1,0.34665334665334663,LjungBox
20,1,0.14685314685314685,LjungBox
20,1,0.8361638361638362,LjungBox
20,1,0.26973026973026976,LjungBox
20,1,0.6653346653346653,LjungBox
20,1,0.7492507492507493,LjungBox
20,1,0.0969030969030969,LjungBox
20,1,0.37462537462537465,LjungBox
20,1,0.0939060939060939,LjungBox
20,1,0.12887112887112886,LjungBox
20,1,0.1028971028971029,LjungBox
20,1,0.8161838161838162,LjungBox
20,1,0.8471528471528471,LjungBox
20,1,0.6013986013986014,LjungBox
20,1,0.6243756243756243,LjungBox
20,1,0.6303696303696303,LjungBox
20,1,0.955044955044955,LjungBox
20,1,0.27672327672327673,LjungBox
20,1,0.6613386613386614,LjungBox
20,1,0.1978021978021978,LjungBox
20,1,0.17582417582417584,LjungBox
20,1,0.2827172827172827,LjungBox
20,1,0.33966033966033965,LjungBox
20,1,0.906093906093906,LjungBox
20,1,0.2627372627372627,LjungBox
20,1,0.26673326673326675,LjungBox
20,1,0.016983016983016984,LjungBox
20,1,0.971028971028971,LjungBox
20,1,0.7262737262737263,LjungBox
20,1,0.026973026973026972,LjungBox
20,1,0.5854145854145855,LjungBox
20,1,0.6943056943056943,LjungBox
20,1,0.25774225774225773,LjungBox
20,1,0.4595404595404595,LjungBox
20,1,0.8981018981018981,LjungBox
20,1,0.8081918081918081,LjungBox
20,1,0.7092907092907093,LjungBox
20,1,0.6423576423576424,LjungBox
20,1,0.24075924075924077,LjungBox
20,1,0.7072927072927073,LjungBox
20,1,0.5934065934065934,LjungBox
20,1,0.22977022977022976,LjungBox
20,1,0.3436563436563437,LjungBox
20,1,0.44655344655344653,LjungBox
20,1,0.7652347652347652,LjungBox
20,1,0.7992007992007992,LjungBox
20,1,0.5854145854145855,LjungBox
20,1,0.9000999000999002,LjungBox
20,1,0.13286713286713286,LjungBox
20,1,0.32167832167832167,LjungBox
20,1,0.8411588411588412,LjungBox
20,1,0.36863136863136864,LjungBox
20,1,0.978021978021978,LjungBox
20,1,0.4035964035964036,LjungBox
20,1,0.5234765234765235,LjungBox
30,1,0.1025075492883984,LjungBox
30,1,0.008373049619578375,LjungBox
30,1,0.08526486294859044,LjungBox
30,1,0.24731291861040033,LjungBox
30,1,0.5508624078457768,LjungBox
30,1,0.42715927917838903,LjungBox
30,1,0.008258313738170013,LjungBox
30,1,0.3370528581724157,LjungBox
30,1,0.6933044179815617,LjungBox
30,1,0.2961584180623662,LjungBox
30,1,0.6799054369287834,LjungBox
30,1,0.0013096810916677112,LjungBox
30,1,0.015544427472574554,LjungBox
30,1,0.026309486711477717,LjungBox
30,1,0.09841034255675772,LjungBox
30,1,0.023872471292570852,LjungBox
30,1,0.04004781629210925,LjungBox
30,1,0.9542741513976369,LjungBox
30,1,0.9787863535899616,LjungBox
30,1,0.7514869095818407,LjungBox
30,1,0.5695895854292606,LjungBox
30,1,0.07836584592353135,LjungBox
30,1,0.37117030876443335,LjungBox
30,1,0.038058023843619906,LjungBox
30,1,0.41216027489258833,LjungBox
30,1,0.3641820667519965,LjungBox
30,1,0.045583622552378626,LjungBox
30,1,0.6516377857415112,LjungBox
30,1,0.728283649894417,LjungBox
30,1,0.06430811269891172,LjungBox
30,1,0.4838488882046239,LjungBox
30,1,0.1482773283889719,LjungBox
30,1,0.16147442037802973,LjungBox
30,1,0.09125174241124494,LjungBox
30,1,0.08187973240387399,LjungBox
30,1,0.538420099184905,LjungBox
30,1,0.10775613789729031,LjungBox
30,1,0.9791877545589133,LjungBox
30,1,0.8366774987679321,LjungBox
30,1,0.018187168327357114,LjungBox
30,1,0.4767257961075949,LjungBox
30,1,0.00034039101345336586,LjungBox
30,1,0.9683463600611096,LjungBox
30,1,0.11089202414513781,LjungBox
30,1,0.8955630743882808,LjungBox
30,1,0.24586169506716649,LjungBox
30,1,0.07542890110974268,LjungBox
30,1,0.21310357239386285,LjungBox
30,1,0.33701378616891386,LjungBox
30,1,0.7170641346385658,LjungBox
30,1,0.8285344587256498,LjungBox
30,1,0.8318900386316338,LjungBox
30,1,0.14907834377127227,LjungBox
30,1,0.671993194288828,LjungBox
30,1,0.0006161816543980704,LjungBox
30,1,0.17518216725178234,LjungBox
30,1,0.5107436587979104,LjungBox
30,1,0.44471027916531136,LjungBox
30,1,0.5554418513301606,LjungBox
30,1,0.7638445598313515,LjungBox
30,1,0.955120500338433,LjungBox
30,1,0.05758577956632694,LjungBox
30,1,0.19386091948578665,LjungBox
30,1,0.10750031048745025,LjungBox
30,1,0.30548245993098005,LjungBox
30,1,0.40373907228464057,LjungBox
30,1,0.021028041471421965,LjungBox
30,1,0.1626387324158851,LjungBox
30,1,0.17137405750706547,LjungBox
30,1,0.8752271387094633,LjungBox
30,1,0.43794055530674814,LjungBox
30,1,0.82241714990871,LjungBox
30,1,0.60293060583897,LjungBox
30,1,0.3143628718113169,LjungBox
30,1,0.2064225279454726,LjungBox
30,1,0.12564720600723275,LjungBox
30,1,0.8954032212612473,LjungBox
30,1,0.2617120233684801,LjungBox
30,1,0.6462681053462387,LjungBox
30,1,0.09097927746232844,LjungBox
30,1,0.6063292434656785,LjungBox
30,1,0.019802674335908592,LjungBox
30,1,0.09863408919835392,LjungBox
30,1,0.2137465071358955,LjungBox
30,1,0.8454229913774742,LjungBox
30,1,0.09971407842946016,LjungBox
30,1,0.21836730042270583,LjungBox
30,1,0.04223760742929684,LjungBox
30,1,0.5769418780380979,LjungBox
30,1,0.14926397918793471,LjungBox
30,1,0.038940697044582376,LjungBox
30,1,0.18885420541531103,LjungBox
30,1,0.6314625700855634,LjungBox
30,1,0.6528330556379887,LjungBox
30,1,0.18331853317080618,LjungBox
30,1,0.02096513559478781,LjungBox
30,1,0.8823933648175777,LjungBox
30,1,0.12055779938427834,LjungBox
30,1,0.027222245282113477,LjungBox
30,1,0.1586877054725967,LjungBox
30,1,0.02407138738086068,LjungBox
30,1,0.21605705284691049,LjungBox
30,1,0.04011632241287964,LjungBox
30,1,0.7635650744989195,LjungBox
30,1,0.5379558810464025,LjungBox
30,1,0.5627477978091113,LjungBox
30,1,0.024095043957038507,LjungBox
30,1,0.3938162711623997,LjungBox
30,1,0.40451118061253355,LjungBox
30,1,0.37819031121863245,LjungBox
30,1,0.2691549321091321,LjungBox
30,1,0.7166692873656557,LjungBox
30,1,0.08512512090438362,LjungBox
30,1,0.7907087273946976,LjungBox
30,1,0.9486360910945095,LjungBox
30,1,0.7279706808883128,LjungBox
30,1,0.20890365072026668,LjungBox
30,1,0.14033413589866128,LjungBox
30,1,0.5764500504619909,LjungBox
30,1,0.013917735484621373,LjungBox
30,1,0.05015918790529592,LjungBox
30,1,0.43213636239557307,LjungBox
30,1,0.7381618412537364,LjungBox
30,1,0.6569393397462924,LjungBox
30,1,0.1620464650207256,LjungBox
30,1,0.7396656270667162,LjungBox
30,1,0.07770032410016864,LjungBox
30,1,0.036975355366268184,LjungBox
30,1,0.6647697264385652,LjungBox
30,1,0.20288944324796546,LjungBox
30,1,0.12139184312141763,LjungBox
30,1,0.43950077153102673,LjungBox
30,1,0.6712547682374362,LjungBox
30,1,0.286290009603809,LjungBox
30,1,0.00646053161772656,LjungBox
30,1,0.01930917818400298,LjungBox
30,1,0.006183258889921713,LjungBox
